0,Column 9,名前,セリフ,立ち絵,背景,SE,BGM,備考
169,,？？,「不愉快な男ね！　バカならバカらしくおとなしく私の言うことだけ聞いてなさい！」,,,,,
169,,兄貴,「ああ、わかったわかった。余計な口を挟んで悪かったよ」,,,,,
170,,？？,「まったく！」,,,,,
171,,,,,,,,
172,,手下,「兄貴」,,,,,
172,,兄貴,「……なんだ？」,,,,,
173,,手下,「ヤっちまいますか？　あの生意気な女」,,,,,
173,,兄貴,「よせ。合法なものを買う金払いのいい客だ。無駄にしたくはねえ」,,,,,
173,,手下,「合法……ですか？」,,,,,
173,,兄貴,「ああ。あの女が買ってるのはヤクじゃなくて、ただの無水カフェインだ。そうとは気付いてないがな」,,,,,
174,,兄貴,「それよりも、乱暴したいやつらにあてがう女をどうするか考えねえとな」,,,,,
174,,手下,「はい、兄貴」,,,,,
175,,,,,,,,
176,,,,,,,,
177,,,,,背景８,,,
178,,先生,「では、答案用紙を返すので呼ばれたら順に取りに来るように。最高点は９６点、平均点は６２点だった。次はもう少し頑張るように」,,,,,
179,,先生,「９６点。おめでとう、最高点だぞ――」,,,,,
179,,先生,「――進藤茜」,,,,,
179,,進藤,「はいっ！　ありがとうございます！」,,,,,
180,,先生,「５６点」,,,,,
181,,先生,「……良いとは言えない点数だ」,,,,,
182,,先生,「平均近くとはいえ、そもそもの平均があまり良くないからな。だが――」,,,,,
183,,先生,「――それを加味しても、よく頑張ったな、暮六ひつじ」,立ち絵１,,,,
184,,先生,「正直、驚いたぞ。よくここまで点数を伸ばしたものだ」,,,,,
185,,暮六,「ありがとうございます」,,,,,
186,,先生,「授業中の居眠りはいただけないが、最近は放課後に熱心に勉強を聞きに来るようになったし、先生も嬉しいぞ」,,,,,
187,,暮六,「ありがとうございます」,,,,,
188,,先生,「勉強態度でいえば、他の先生方からも、」,,立ち絵１の上から一枚絵８,,,
188,,暮六,「先生」,,,,,
188,,先生,「ん？　なんだ？」,,,,,
188,,暮六,「……星野ソラさんは、どうなるんですか？」,,,,,
189,,先生,「……まだ決まっていない」,,,,,
190,,先生,「ほら、騒ぐな。残りの答案返していくぞ」,,背景８,,,
191,,,,なし,カット,,,
192,,,,,背景５,,,
193,,,,,一枚絵９,,,
194,,,,,,,,
195,,,,,,銃声,,
196,,ゲーム友達A,『ナイス』,,,,,
196,,ゲーム友達B,『ナイス、ヘッショ』,,,,,
196,,星野,「ｔｈｘ」,,,,,
197,,ゲーム友達A,『この後は？』,,,,,
197,,星野,「私が倉庫の裏手に回り込むから、表から撃ち続けて。できれば、陣地として確保することを狙ってるように見せてちょうだい」,,,,,
197,,ゲーム友達A,『おｋ、ケチらずに弾薬叩き込む』,,,,,
198,,星野,「裏手回ったわ。これから１０カウントで飛び込むから、援護よろしく」,,,,,
198,,ゲーム友達B,『任せろ、手榴弾で目を引く』,,,,,
198,,ゲーム友達A,『合わせる』,,,,,
199,,星野,「２，１――今っ！」,,,,,
199,,ゲーム友達A,『ＧＯＧＯＧＯ！』,,,,,
200,,ゲーム友達B,『撃ち殺せー！』,,,,,
201,,ゲーム友達A,『☆ミさん、ナイスゥー！』,,,銃声,,
201,,ゲーム友達B,『☆ミさん、マジうまいね。助かったわ』,,,,,
202,,星野,「このくらい、当然よ。私は天才なんだから」,,,,,
203,,星野,「……天才、なんだから」,,,,,
204,,星野心の声,ひつじの夢を聞いた、あの日、私は結局、何も答えられなかった。,,,,雲の隙間,
205,,星野心の声,『病気で苦しんだから、自分と同じような病気を持つ人を助ける医者になりたい』,,一枚絵７（１）,,,
205,,星野心の声,ひつじの夢は単純で明快で至極ありふれていて――とても、眩しかった。,,,,,ルビ：眩しかった(ﾏﾌﾞ)
206,,星野心の声,居眠りを重ねて、成績を落として、クラスメイトからバカにされて――それでも、学校に通い続けた。,,,,,
206,,星野心の声,何もかも諦めたような顔で儚げに笑ってたくせに、私なんかより何百倍も何千倍も強い人間だった。,,,,,ルビ：儚げに(ﾊｶﾅ)
207,,星野心の声,勉強ができて、それで私は何がしたいのだろうか？,,背景６,,,
207,,星野心の声,一流企業に勤める？　弁護士になる？　エリート官僚になる？,,,,,
207,,星野心の声,……どれも、ピンと来ない。,,,,,
208,,星野心の声,手元にある紙を見る。,,,,,
208,,星野心の声,『今日は帰らないので、ご飯は買うか外食してください』,,,,,
208,,星野心の声,母は今日も帰らないつもりらしい。,,,,,
209,,星野,「……やだな。『いい子にしていれば』なんて思う歳じゃないのに」,,,,,
210,,星野心の声,私の父母は仕事のために生きている。家には滅多に帰らない。,,,,,
210,,星野心の声,思えば、凍えるほど静かな夜を忘れるため、彼らに褒めてもらいたくて、勉強を始めたような気がする。,,,,,ルビ：凍えるほど(ｺｺﾞ)
211,,星野,「いい大学に入って、」,,,,,
212,,星野,「いい成績で卒業して、」,,,,,
213,,星野,「いい給料が出る仕事に就いて、」,,,,,
214,,星野,「人生の残りを走りきれるだけのお金を人より少し早く得て、」,,,,,
215,,星野,「それから……私は何をしたらいいの？」,,,,,
216,,星野心の声,走っていた理由も、走り続ける理由も見失った。,,,,,
217,,星野心の声,でも、夜は来る。,,,,,
217,,星野心の声,彼女の時間はやってくる。,,,,,
218,,星野心の声,やはり、彼女はノスフェラトゥだったのだ。,,,,,
218,,星野心の声,人間とは相容れない存在だったのだ。,,,,,ルビ：人間(ﾜﾀｼ)
219,,星野心の声,夜が寂しくないよう、私は凍えながら、目を閉じた。,,,,,ルビ：凍えながら(ｺｺﾞ)
220,,星野心の声,次に目を開けたとき、夜が終わっていることを祈って。,,,,,ルビ：夜(ｶﾉｼﾞｮﾉｼﾞｶﾝ)
221,,,,,カット,,,
222,,,,,カット,,,
223,,,,,背景７,,,
224,,進藤,「そう！ そうなのよ！」,,,,,
225,,進藤,「１位！ １位になったのよ！  だから――」,,,,,
226,,進藤,「――え？ あ……ごめんなさい。こんな時間に電話掛けたりして」,,,,,
227,,進藤,「……はい。……はい、ごめんなさい。１位になるのがこんなに遅くなって。もっと、勉強頑張ります」,,,,,
228,,,,,,電話_お話し中_ツーツー音,,
229,,,,,,,,
230,,進藤,「……」,,,,,
231,,進藤,「……少しくらい、褒めてくれたって」,,,,,
232,,,,,,,,
233,,暮六,「お、おはっ！ おは、おはなっ！ お話、したいことがありますっ！」,,,,,
234,,先生,「どうした、暮六？ テストの採点に間違いでもあったか？」,,,,,
234,,暮六,「えっ！？ 間違ってるんですかっ！？」,,,,,
234,,先生,「いや、知らんよ」,,,,,
234,,暮六,「間違ってるなら点数増やしてください！」,,,,,
234,,先生,「人の話を聞け」,,,,,
235,,先生,「それで、何の用事なんだ？」,立ち絵19,,,,
235,,暮六,「ほ、星野さんに追試のチャンスを与えてもらえませんかっ！？」,,,,,
236,,先生,「星野については、先生たちも働きかけるつもりはあるが……」,,一枚絵10,,,
236,,暮六,「お、お願いしますっ！ 縄で縛ってでも連れてきますから！ どうか、お願いします！」,なし,,,,
237,,先生,「……どうして、暮六はそこまでする？ 星野はただのクラスメイトだろ？」,,,,,
237,,暮六,「ほ、星野さんは――」,,,,,
238,,暮六,「星野さんは……と、友達、ですから」,,,,,
239,,先生,「……なるほど、友達だからか」,,,,,
240,,先生,「わかった。先生に任せておけ、追試ができるように他の先生方に頭を下げてくる」,立ち絵18,背景７,,,
240,,暮六,「先生……！」,,,,,
240,,先生,「だから、暮六は、縄かけてでも星野を連れてくるように。いいな？」,,,,,
240,,暮六,「はいっ！」,,,,,
241,,暮六,「ありがとうございますっ！」,立ち絵１,,,,
241,,先生,「ははは、暮六も星野の説得を頑張れよ」,,,,,
242,,進藤,「……」,,,７,,
243,,,,なし,,,,
244,,,,,,,,
245,,進藤,「もしもし、」,,,,,
246,,進藤,「ありったけ出すわ。頭がいい女が嫌いな男、集められる？できるだけ、野蛮なやつがいいわ」,,,,,
247,,,,,カット,,,
248,,,,,カット,,,
249,,暮六,「星野さん、星野さん、遊びましょう？」,,一枚絵11,,オルゴールBGM,
250,,星野心の声,小さなひつじが居た。,,,,,
251,,星野心の声,夢だろうか。私は、こんな時期にひつじと会った覚えはない。,,,,,
252,,暮六,「そんなことないわ。星野さんだって、ほら――」,,,,,
252,,暮六,「――まだ、小さな女の子じゃない」,,,,,
253,,星野心の声,見下ろせば、私の体も小さかった。なるほど、小さい私が小さいひつじと会っている。夢ではなかったのか。,,,,,
254,,暮六,「そんなことよりも、一緒に遊びましょう。お外でかけっこでもいいし、お外でボール投げでもいいし、お外でブランコでもいいわ」,,,,,
254,,星野心の声,選択肢にやや偏りが見られる。,,,,,
255,,星野心の声,いや、それよりも大きな問題がある。,,,,,
255,,星野,「ダメだよ。ひつじ。私はひつじを放って逃げ出したんだ。合わせる顔がない」,,,,,
256,,暮六,「何も問題ないよ。だって、顔を合わせなくなっちゃったのは、未来の大きなあたしたち。小さなあたしたちには関係ないもの」,,,,,
256,,星野,「な、なるほど……。ひつじ賢い！」,,,,,
257,,暮六,「それじゃあ、行きましょ」,,,,,
257,,星野,「行くって……どこへ？」,,,,,
257,,暮六,「そんなの、決まってるわ」,,,,,
258,,暮六,「――あたしと星野さんは友達。だから、疑う余地なんて何もないの」,,,,,
259,,,,,カット,,,
260,,,,,背景6,,,
261,,,,,,,,
262,,,,,,,,
263,,星野,「……居ないわよ」,,,,,
264,,星野,「私が何日すっぽかしたと思ってんのよ」,,,,,
265,,星野,「ひつじは居ない。絶対に」,,,,,
266,,星野,「……絶対に」,,,,,
267,,,,,,,,
268,,,,,,,,
269,,星野,「……」,,,,,
270,,,,,,,,
271,,,,,背景4,,,
272,,,,,,,,
273,,星野,「はっ……はっ……」,,,,,
274,,星野,「ひー……やっば。思った、より、体、なまって、る……」,,,,,
275,,星野,「エレベーター使うべきだったわ。感傷と体力は別。ちょっとおとなになったわ」,,,,,
276,,,,,背景３,,,
277,,,,,,,,
278,,星野,「やっぱりね、そんな都合の良いことなんてあるわけないのよ」,,,,,
279,,星野心の声,夜。今は彼女の時間。でも、屋上は誰も居なかった。,,,,,
280,,星野心の声,"あれから何日経ったと思っている。
待ち続けてくれているなんて思うのは、どうかしている",,,,,
280,,星野心の声,"そもそも、先に行かなくなったのは私の方だ。
彼女を責めるなんてお門違い。",,,,,
281,,星野心の声,あれから何日も経ったのに、まだ何も見つけられない私。,,,,,
281,,星野心の声,人のせいにしている、身勝手な私。,,,,,
281,,星野心の声,"わかっている。わかっている。悪いのは私だ。
私だけれど――",,,,,
282,,星野心の声,――それでも、涙が止まらなかった。,,一枚絵12,,,
283,,星野心の声,空っぽな私は、空っぽなまま、大事なものをなくしてしまったのだとようやく気づいた。,,,,,
283,,星野心の声,"間違った私を慰めてくれる人など居るはずもない。
この虚ろな後悔に、私は――",,,,,
283,,進藤,「あら、星野さん、本当に居るじゃない」,,,,,
284,,星野,「……進藤さん？」,,背景３,,Liaba,
284,,進藤,「優等生サマが、こんな時間にひとりで屋上。タバコでもやりに来たの？ それとも、飛び降りちゃうつもりだった？」,,,,,
285,,星野,「……」,,,,,
285,,進藤,「あら、おだんまり。まあ、どっちでもいいけど。それじゃ、早速やっちゃってよ」,,,,,
285,,星野,「え？」,,,,,
286,,チンピラA,「悪くねえツラじゃん」,,,,,
286,,チンピラB,「へへっ。頭が良くてお高く止まってる女がこいつか」,,,,,
286,,チンピラC,「たっぷり思い知らせてやろうぜ」,,,,,
286,,チンピラD,「ククク……」,,,,,
286,,星野,「な、何……この人たち？ 進藤さん？ 誰なの？ どういうことなの？」,,,,,
287,,進藤,「わかってて聞くな、アバズレ」,,,,,
288,,進藤,「あんたが邪魔なの。死んで。死ななくてもいいけど、ズタボロに犯されて、二度と日の下を歩けなくなって」,,,,,
288,,チンピラA,「俺らも何をしてそこまで恨まれたかなんて知らねえけどさー」,,,,,
288,,チンピラB,「へへっ。女のくせに、俺らに代わってエリートコース歩もうとするなんて許せないじゃん？」,,,,,
288,,チンピラC,「天罰ってやつだよ、天罰ってやつ」,,,,,
288,,チンピラD,「ククク……」,,,,,
289,,進藤,「悲鳴を上げたければ、上げるといいわ。人が来れば、どのみちあんたは終わり。いい気味ね」,,,,,
289,,チンピラA,「悪く思うなよ。俺らは頭の良い女ってぇのが大嫌いなんだよ」,,,,,
289,,チンピラB,「そうそう」,,,,,
289,,チンピラC,「勉強さえできりゃ、自分だけはおいしい思いができるってぇ考えがな」,,,,,
289,,チンピラD,「ククク……だからな」,,,,,
290,,進藤,「痛っ！？ 何すんのよ！ このクソバカチンピラ！」,,,,,
290,,進藤,「きゃっ！？」,,,,,
291,,チンピラA,「言っただろうが。俺らは勉強ができてお高く付いた女が大嫌いなんだよ」,,,,,
291,,チンピラB,「へへっ、当然、お前だってそれに含まれるんだよ」,,,,,
291,,チンピラC,「叫んでもいいぜ、お前が言った通り、お前も破滅するだけだ」,,,,,
291,,チンピラD,「ククク……」,,,,,
291,,進藤,「わ、私に変なことをしたら、あんたたちの兄貴分が黙っちゃいないわよ！」,,,,,
292,,チンピラA,「その兄貴からの伝言だ。『もう金のないやつは要らない。最後に迷惑料代わりにこいつらの世話をしろ』だとさ」,,,,,
292,,進藤,「そ、そんなっ！？」,,,,,
293,,進藤,「だ、誰か助け――」,,,,,
294,,進藤,「うぅ……」,,,キック,,
294,,チンピラA,「おいおい、気絶させんなよ。ユルくなんだろが,,,,,
294,,チンピラB,「へへっ、悪い悪い」,,,,,
294,,チンピラC,「なぁに、問題ないさ」,,,,,
294,,チンピラD,「ククク……そうそう――」,,,,,
294,,チンピラD,「――もうひとり、居るんだからな」,,,,,
295,,星野心の声,何もわからない。,,,,,
296,,星野心の声,私は、大事なことが何もわからない。,,,,,
296,,星野心の声,だから、居場所も友達も失って、今や貞操まで奪われようとしている。,,,,,
298,,星野心の声,これは、きっと私にふさわしい罰なん……だ。,,,,,
299,,チンピラA,「ん？ 何か、言ったか？」,,,,,
299,,星野,……だ。,,,,,
300,,チンピラA,「はっきり言えよ。はっきり言えば、誰かが聞き届けてくれるかもしれないぜ」,,,,,
300,,チンピラB,「そうそう」,,,,,
301,,星野,「やだ……。誰か……誰か、助けて……。お母さん、お父さん――」,,,,,
302,,星野,――ひつじ。,,一枚絵13,,,
302,,暮六,「そこは、真っ先に呼んでほしかったんですが、まあ、よしとしましょうか」,,,,,
303,,チンピラA,「な、なんだ、この女、いったいどこから！？」,,,,,
303,,暮六,「多少、無駄な抵抗をなさいな。あたし、怒ってるんです。星野さんを――」,,,,,
303,,暮六,「――大事な友達の星野さんを傷つけようとしたこと、絶対に許しません」,,,,,
304,,チンピラA,「女ひとり増えたところで、何ができる！ やっちまえ！」,,,キック,,
304,,チンピラB,「おうっ！」,,,,,
304,,暮六,「かかってきなさい、チンピラさんたち！」,,,,,
305,,チンピラA,「ぐわあああ」,,エフェクトのみ,素早い動きの効果音,,
305,,チンピラB,「ぎゃあああ」,,,,,
305,,チンピラC,「な、なんだ、このパワー！？ スピード！？」,,,,,
305,,チンピラD,「人間技じゃねえ！？」,,,,,
305,,暮六,「当然ですよ。だって、あたしは――」,,,,,
306,,暮六,「――ノスフェラトゥですから」,,,,,
307,,星野心の声,"ノスフェラトゥ病。
かかると髪から色素が抜けてきれいな銀髪になり、夜間に眠れなくなり――",,,,,
308,,星野心の声,人間離れした力を発揮するようになる病気。,,,,,
308,,星野心の声,私の友達は、紛れもなく 夜の王 だったのだ。,,一枚絵14,,,ルビ：夜の王（ノスフェラトゥ）
308,,暮六,「いえーい、星見さーん。勝ちましたよー」,,,,,
308,,星見,「……バカ」,,,,,
308,,暮六,「ありゃ、手厳しい」,,,,,
309,,星野,「……ねえ、ひつじ」,,,,,
309,,暮六,「なんですか、星野さん？」,,,,,
310,,星野,「私、なりたいもの、見つかったわ」,,,,,
310,,暮六,「え？ なかったんですか？」,,,,,
310,,星野,「今は、そういうボケ要らないから」,,,,,
310,,暮六,「あの、あたし、１００パーセント素なんですが……」,,,,,
310,,星野,「要らないから」,,,,,
310,,暮六,「そんな」,,,,,
310,,暮六,「むー。それで、いったい、星野さんは何になりたくなったっていうんですか？」,,,,,
311,,星野,「うん。あのね、私は――」,,背景２,,,
311,,,,,,,,
311,,,,,,,,
312,,,ED,,,,,
313,,,,,,,,
314,,星野,「ひーつーじー！」,,,,,
314,,暮六,「ひょえっ！？ どうして、ここが！？」,,,,,
314,,星野,「あんたの行動はワンパターンなのよ！」,,,,,
315,,星野,「ほら、行くわよ。時間ないって言ったでしょ」,,,,夏の思い出,
315,,暮六,「あああああ、待って待って、待ってください。心の準備が不完全で」,,,,,
315,,星野,「年単位で時間あったんだからその間に整えときなさいよ。もう、いくら待っても同じよ」,,,,,
315,,暮六,「そんなぁ！？」,,,,,
316,,星野,「そんなに気にするほどじゃないわよ。同じ学年でも半分は年上なのよ？」,,,,,
316,,暮六,「えっ？ じゃあ、あたしも珍しくない……？」,,,,,
316,,星野,「いや、３浪はちょっと珍しいわ」,,,,,
316,,暮六,「あああああ」,,,,,
317,,星野,「まあ、諦めなさい。せいぜい、私が先輩としてビシバシ教えてあげるから」,,,,,
317,,暮六,「ううぅ……星野さんと同じところに行きたいと思ったばっかりに、こんなことになろうとは……」,,,,,
318,,暮六,「ふぁーあ……相変わらず、昼間は眠いですね……」,,,,,
318,,星野,「はいはい。もっとシャンとなさい」,,,,,
318,,暮六,「うぅ～……そう言われても……」,,,,,
319,,暮六,「あたしと同じくらいまで起きてたのに、星野さんは凄いですね」,,,,,
319,,星野,「まあ、これでも夢があるからね」,,,,,
320,,暮六,「夢……そういえば、星野さんのなりたいものって結局、何になったんですか？」,,一枚絵15,,,
320,,星野,「他のやつには教えてもいいけど、ひつじにだけは絶対教えない」,,,,,
320,,暮六,「ええっ！？ なんで！？」,,,,,
321,,星野心の声,"あのとき、私は思ったのだ。
ひつじのように、誰かを助ける自分になりたい、と。",,,,,
322,,暮六,「むー……」,,,,,
322,,星野心の声,"だから、私の目標はひつじ。
この、心優しきノスフェラトゥの眷属に、私はなりたいのだ。",,,,,
323,,暮六,「はっ！人に言えない夢……なりたいもの……まさか……！？」,,,,,
323,,星野,「１００パーセント違うから、今思いついたものは声に出さずに飲み込んでしまいなさい。言えないのはひつじにだけよ」,,,,,
324,,,タイトル画面へ,,,,,（タイトル画面はBGM雲の隙間ででお願いします）
